Var5,Var7,Var11,Var12,Var13
AB3FBF,2025/08/12 12:45:22.655,1116.96386096341,42.3386167160745,-71.3381605719601
AB3FBF,2025/08/12 12:45:23.187,1115.03424330138,42.3383886806223,-71.3384404116715
AB3FBF,2025/08/12 12:45:23.695,1113.92629805436,42.3381785047075,-71.3386983062081
AB3FBF,2025/08/12 12:45:24.251,1107.50259289972,42.3379338890642,-71.3389916753728
AB3FBF,2025/08/12 12:45:24.678,1103.15964873665,42.3377577956522,-71.3392092677477
AB3FBF,2025/08/12 12:45:28.194,1074.43204953812,42.3363223500835,-71.3410516709372
AB3FBF,2025/08/12 12:45:28.683,1072.34667059675,42.336149604146,-71.3413368593571
AB3FBF,2025/08/12 12:45:29.822,1068.62867749254,42.3357179813014,-71.341947791831
AB3FBF,2025/08/12 12:45:30.401,1068.70008530878,42.3355033498012,-71.3422617272224
AB3FBF,2025/08/12 12:45:30.947,1060.57469803126,42.3353050645045,-71.3425655117445
AB3FBF,2025/08/12 12:45:31.953,1052.50698128001,42.3349197040147,-71.3431383664904
AB3FBF,2025/08/12 12:45:32.457,1049.29461590596,42.3347418270196,-71.3434336527348
AB3FBF,2025/08/12 12:45:32.953,1047.02282294408,42.3345568350637,-71.3437243258965
AB3FBF,2025/08/12 12:45:33.543,1044.96434915736,42.3343537275936,-71.344052571459
AB3FBF,2025/08/12 12:45:34.021,1044.01438280484,42.3341951508251,-71.3443210006279
AB3FBF,2025/08/12 12:45:34.619,1042.93033427662,42.3339849061663,-71.3446481828066
AB3FBF,2025/08/12 12:45:35.163,1042.50160824597,42.3337999781048,-71.3449703582748
AB3FBF,2025/08/12 12:45:35.744,1042.24815398713,42.3336080417189,-71.3452874964295
AB3FBF,2025/08/12 12:45:36.236,1042.48756694962,42.3334417230167,-71.3455675238929
AB3FBF,2025/08/12 12:45:36.713,1042.82985179514,42.3332761254919,-71.3458362482232
AB3FBF,2025/08/12 12:45:37.223,1043.15398668571,42.3331102670479,-71.3461277034935
AB3FBF,2025/08/12 12:45:39.257,1042.08877466312,42.3324126161865,-71.3473146593564
AB3FBF,2025/08/12 12:45:39.786,1044.0326340674,42.3322491858287,-71.3476274979736
AB3FBF,2025/08/12 12:45:40.242,1045.44913773599,42.3321263501465,-71.3478917747299
AB3FBF,2025/08/12 12:45:41.734,1046.7588755486,42.3316552612916,-71.3487375940159
AB3FBF,2025/08/12 12:45:42.293,1047.85212783631,42.3314891935499,-71.3490745865065
AB3FBF,2025/08/12 12:45:42.856,1048.62587751517,42.3313012342963,-71.3494071581149
AB3FBF,2025/08/12 12:45:43.294,1049.14561861594,42.3311719487332,-71.3496680554196
AB3FBF,2025/08/12 12:45:43.824,1049.57638163335,42.3310125581153,-71.34996937582
AB3FBF,2025/08/12 12:45:44.297,1049.88276993,42.3308640871993,-71.3502466114642
AB3FBF,2025/08/12 12:45:44.860,1050.15666531458,42.330683161701,-71.3505733925139
AB3FBF,2025/08/12 12:45:45.415,1050.35709940051,42.3305162374689,-71.3508952984723
AB3FBF,2025/08/12 12:45:45.893,1050.47271748792,42.3303640777601,-71.3511677872942
AB3FBF,2025/08/12 12:45:46.436,1050.5765556508,42.3302007620701,-71.3514747275462
AB3FBF,2025/08/12 12:45:46.904,1050.61962934652,42.3300620339069,-71.351739937778
AB3FBF,2025/08/12 12:45:47.364,1050.64155878635,42.329914013937,-71.352008583803
AB3FBF,2025/08/12 12:45:47.882,1050.66304015711,42.3297521411137,-71.3523046390947
AB3FBF,2025/08/12 12:45:48.281,1050.63881716977,42.3296238012588,-71.3525412634443
AB3FBF,2025/08/12 12:45:48.757,1050.62850956555,42.3294801808457,-71.3528196676175
AB3FBF,2025/08/12 12:45:49.279,1050.6156151979,42.3293221543099,-71.3531264268149
AB3FBF,2025/08/12 12:45:49.800,1050.58968168728,42.3291643396204,-71.3534166529316
AB3FBF,2025/08/12 12:45:50.234,1050.54439743932,42.3290314954768,-71.3536589447344
AB3FBF,2025/08/12 12:45:50.811,1050.51390593779,42.3288654642359,-71.3539992498531
AB3FBF,2025/08/12 12:45:51.347,1050.47023096116,42.3287114153957,-71.3542997398789
AB3FBF,2025/08/12 12:45:51.800,1050.41849324977,42.3285743851273,-71.3545658566522
AB3FBF,2025/08/12 12:45:52.279,1050.37142035425,42.3284221806948,-71.3548469298035
AB3FBF,2025/08/12 12:45:52.735,1050.32564735805,42.3282927691048,-71.3551128968928
AB3FBF,2025/08/12 12:45:53.330,1050.28597952891,42.3281164607931,-71.3554485363478
AB3FBF,2025/08/12 12:45:53.814,1050.24366425934,42.3279752254278,-71.3557369379112
AB3FBF,2025/08/12 12:45:54.365,1050.20512986142,42.3278055939758,-71.3560626495947
AB3FBF,2025/08/12 12:45:54.784,1050.16924150812,42.3276758277447,-71.3563124963917
AB3FBF,2025/08/12 12:45:55.298,1050.13749805163,42.3275224281453,-71.3566018914559
AB3FBF,2025/08/12 12:45:55.716,1050.10991331267,42.3273938528686,-71.3568427273528
AB3FBF,2025/08/12 12:45:56.644,1050.07883752157,42.3271274282693,-71.3573602508048
AB3FBF,2025/08/12 12:45:57.223,1050.05469932134,42.3269619095973,-71.3576952168142
AB3FBF,2025/08/12 12:45:57.654,1050.03693098067,42.3268321419345,-71.3579573205746
AB3FBF,2025/08/12 12:45:58.098,1050.02224289976,42.3266965795,-71.358224477761
AB3FBF,2025/08/12 12:45:58.536,1050.01035022716,42.3265752783282,-71.3584674296977
AB3FBF,2025/08/12 12:45:59.049,1049.99938715943,42.3264246723414,-71.3587627038645
AB3FBF,2025/08/12 12:45:59.470,1049.99221464813,42.3262911416898,-71.3590268209234
AB3FBF,2025/08/12 12:45:59.929,1049.98593894043,42.3261612932192,-71.3592870694172
AB3FBF,2025/08/12 12:46:00.500,1049.97951754404,42.3259910120073,-71.3596276362944
AB3FBF,2025/08/12 12:46:00.979,1049.97629987552,42.3258459452548,-71.3598987375734
AB3FBF,2025/08/12 12:46:01.551,1049.97310275907,42.3256857122185,-71.3602097261252
AB3FBF,2025/08/12 12:46:02.056,1049.97212405456,42.32553440483,-71.3605124086486
AB3FBF,2025/08/12 12:46:02.532,1049.97223990881,42.3253923551917,-71.3607914077023
AB3FBF,2025/08/12 12:46:03.116,1049.97201026835,42.3252133507539,-71.3611267697773
AB3FBF,2025/08/12 12:46:03.668,1049.97295541349,42.3250523948598,-71.3614625568287
AB3FBF,2025/08/12 12:46:04.175,1049.97469913613,42.3248922090715,-71.3617583057005
AB3FBF,2025/08/12 12:46:05.195,1049.97463470005,42.3245916065074,-71.3623411083781
AB3FBF,2025/08/12 12:46:05.763,1049.97806365812,42.3244215634071,-71.3626769143124
AB3FBF,2025/08/12 12:46:06.209,1049.98146178369,42.3243013513239,-71.3629188376474
AB3FBF,2025/08/12 12:46:07.193,1049.98382523177,42.324010209862,-71.3634917446068
AB3FBF,2025/08/12 12:46:07.600,1049.98706940658,42.3238960982404,-71.363715670172
AB3FBF,2025/08/12 12:46:08.067,1049.98961496943,42.3237589546675,-71.3639864383988
AB3FBF,2025/08/12 12:46:08.564,1049.99175793695,42.3236206065284,-71.3642663893144
AB3FBF,2025/08/12 12:46:09.133,1049.99364467894,42.3234615743942,-71.3645868854523
AB3FBF,2025/08/12 12:46:09.666,1049.995267118,42.3233014158659,-71.3649097493634
AB3FBF,2025/08/12 12:46:10.113,1049.99656543107,42.3231646585914,-71.3651598078335
AB3FBF,2025/08/12 12:46:10.547,1049.99762599245,42.3230436697357,-71.3654070384381
AB3FBF,2025/08/12 12:46:11.026,1049.99855025789,42.3229054211495,-71.3656847546187
AB3FBF,2025/08/12 12:46:11.455,1049.99926240243,42.322780116988,-71.3659424940438
AB3FBF,2025/08/12 12:46:11.924,1049.99988673045,42.3226422045426,-71.3662012535592
AB3FBF,2025/08/12 12:46:12.367,1050.00036442683,42.3225063566158,-71.3664684732462
AB3FBF,2025/08/12 12:46:12.858,1050.00078978501,42.3223615851931,-71.3667487399457
AB3FBF,2025/08/12 12:46:13.448,1050.00120016002,42.3221977261602,-71.3670806693995
AB3FBF,2025/08/12 12:46:13.937,1050.00140482936,42.3220624325182,-71.3673496636829
AB3FBF,2025/08/12 12:46:14.468,1050.00156884513,42.3219058907851,-71.3676676039178
AB3FBF,2025/08/12 12:46:15.057,1050.00169390601,42.3217271308305,-71.3680107008235
AB3FBF,2025/08/12 12:46:15.474,1050.00164332529,42.3216096257007,-71.3682566930185
AB3FBF,2025/08/12 12:46:16.042,1050.00165652692,42.3214428564041,-71.3685773573303
AB3FBF,2025/08/12 12:46:16.513,1050.00157726764,42.3213009073656,-71.368849069909
AB3FBF,2025/08/12 12:46:16.934,1050.00146785674,42.3211841272989,-71.3690768170701
AB3FBF,2025/08/12 12:46:17.507,1050.00140509809,42.3210150896599,-71.3694096400503
AB3FBF,2025/08/12 12:46:17.932,1050.0012763885,42.3208994477753,-71.3696410874126
AB3FBF,2025/08/12 12:46:18.425,1050.00116865891,42.3207574905037,-71.3699249728283
AB3FBF,2025/08/12 12:46:18.989,1050.00106674086,42.3205868578604,-71.3702482790867
AB3FBF,2025/08/12 12:46:19.568,1050.00095449082,42.320409654103,-71.3705917844948
AB3FBF,2025/08/12 12:46:20.086,1050.00083115075,42.3202615241356,-71.3708896674223
AB3FBF,2025/08/12 12:46:20.601,1050.00071341754,42.3201106780343,-71.3711839648413
AB3FBF,2025/08/12 12:46:21.083,1050.00060269639,42.3199609240982,-71.3714634943775
AB3FBF,2025/08/12 12:46:21.572,1050.00050270612,42.3198090953846,-71.3717432322373
AB3FBF,2025/08/12 12:46:22.013,1050.00041320429,42.3196848459961,-71.3719947768345
AB3FBF,2025/08/12 12:46:22.444,1050.00033517867,42.3195584516143,-71.3722245821003
AB3FBF,2025/08/12 12:46:23.004,1050.00026297079,42.3194042914163,-71.3725489165999
AB3FBF,2025/08/12 12:46:23.550,1050.00019801927,42.3192432633553,-71.3728458907405
AB3FBF,2025/08/12 12:46:24.078,1050.00014161478,42.3190922047162,-71.3731592630558
AB3FBF,2025/08/12 12:46:24.491,1050.00009839975,42.3189682613546,-71.3733907848741
AB3FBF,2025/08/12 12:46:25.025,1050.00005672064,42.3188173312138,-71.3736908980708
AB3FBF,2025/08/12 12:46:25.504,1050.00002448851,42.3186783850339,-71.3739626189317
AB3FBF,2025/08/12 12:46:26.023,1049.99999636863,42.3185369316794,-71.3742704971532
AB3FBF,2025/08/12 12:46:26.450,1049.99997793578,42.318415265521,-71.3745075522419
AB3FBF,2025/08/12 12:46:26.863,1049.99996390907,42.3182885882325,-71.3747563602717
AB3FBF,2025/08/12 12:46:27.309,1049.99995167993,42.3181621823024,-71.3750198785241
AB3FBF,2025/08/12 12:46:27.720,1049.99994383172,42.3180534214397,-71.3752516111935
AB3FBF,2025/08/12 12:46:28.193,1049.99993609228,42.3179181045372,-71.3755306331072
AB3FBF,2025/08/12 12:46:28.644,1049.99993179264,42.3177860136202,-71.3757928806673
AB3FBF,2025/08/12 12:46:29.088,1049.999929718,42.317658663543,-71.3760546476742
AB3FBF,2025/08/12 12:46:29.554,1049.99992871448,42.3175174801423,-71.3763339524941
AB3FBF,2025/08/12 12:46:30.104,1049.99992756012,42.3173647124372,-71.3766488876671
AB3FBF,2025/08/12 12:46:30.578,1049.99993013996,42.3172287191815,-71.3769251240166
AB3FBF,2025/08/12 12:46:31.000,1049.99993443495,42.3171022339945,-71.3771724512862
AB3FBF,2025/08/12 12:46:31.405,1049.99993909304,42.3169894257672,-71.3774108282299
AB3FBF,2025/08/12 12:46:31.899,1049.99994269932,42.3168536857488,-71.3776867379695
AB3FBF,2025/08/12 12:46:32.436,1049.99994658692,42.3167086627109,-71.3779951022518
AB3FBF,2025/08/12 12:46:32.976,1049.9999512024,42.3165503694119,-71.3783048871649
AB3FBF,2025/08/12 12:46:33.523,1049.99995623956,42.3163958511696,-71.3786204306056
AB3FBF,2025/08/12 12:46:34.023,1049.99996165876,42.3162582412525,-71.3789123370484
AB3FBF,2025/08/12 12:46:34.586,1049.9999667288,42.316095659492,-71.3792383534966
AB3FBF,2025/08/12 12:46:35.052,1049.99997183322,42.3159561239303,-71.379529194536
AB3FBF,2025/08/12 12:46:35.461,1049.99997642848,42.315839324732,-71.3797681316132
AB3FBF,2025/08/12 12:46:35.961,1049.99998046851,42.315703147949,-71.3800566936986
AB3FBF,2025/08/12 12:46:36.451,1049.99998415169,42.3155683437406,-71.380329702761
AB3FBF,2025/08/12 12:46:36.866,1049.99998734422,42.3154446933826,-71.3805786584402
AB3FBF,2025/08/12 12:46:37.346,1049.9999902166,42.3153142530154,-71.3808583443376
AB3FBF,2025/08/12 12:46:37.747,1049.99999258694,42.3152116085138,-71.3810798456501
AB3FBF,2025/08/12 12:46:38.322,1049.99999497825,42.3150498369256,-71.3814178191188
AB3FBF,2025/08/12 12:46:38.776,1049.99999679609,42.3149156038419,-71.3816778820053
AB3FBF,2025/08/12 12:46:39.367,1049.99999861636,42.3147519659118,-71.3820262387984
AB3FBF,2025/08/12 12:46:39.932,1050.00000005446,42.3145917751419,-71.3823468813196
AB3FBF,2025/08/12 12:46:40.344,1050.00000089167,42.3144797678332,-71.3825838800047
AB3FBF,2025/08/12 12:46:40.932,1050.00000188541,42.3143129886489,-71.3829168857346
AB3FBF,2025/08/12 12:46:41.490,1050.00000255561,42.3141602002057,-71.3832514948604
AB3FBF,2025/08/12 12:46:41.950,1050.00000286022,42.3140307037553,-71.3835068604866
AB3FBF,2025/08/12 12:46:42.407,1050.00000305156,42.3138987620874,-71.383776383108
AB3FBF,2025/08/12 12:46:42.962,1050.00000327538,42.3137328223181,-71.3840982095441
AB3FBF,2025/08/12 12:46:43.475,1050.00000331121,42.3135792691653,-71.3844054339175
AB3FBF,2025/08/12 12:46:44.011,1050.0000032823,42.3134275256474,-71.3847207414665
AB3FBF,2025/08/12 12:46:44.579,1050.00000319677,42.3132609226688,-71.3850477396278
AB3FBF,2025/08/12 12:46:45.166,1050.00000304381,42.3130983364896,-71.3853953232203
AB3FBF,2025/08/12 12:46:45.638,1050.00000276794,42.3129656660474,-71.3856491996052
AB3FBF,2025/08/12 12:46:46.052,1050.00000247696,42.3128398118658,-71.3858918207879
AB3FBF,2025/08/12 12:46:46.642,1050.00000227397,42.3126796900258,-71.3862323725922
AB3FBF,2025/08/12 12:46:47.173,1050.00000202368,42.3125261107247,-71.3865397068717
AB3FBF,2025/08/12 12:46:47.592,1050.00000175522,42.3124106159042,-71.3867844397988
AB3FBF,2025/08/12 12:46:48.079,1050.00000152668,42.3122686916178,-71.3870616645724
AB3FBF,2025/08/12 12:46:48.528,1050.00000130924,42.3121491950117,-71.3873180658952
AB3FBF,2025/08/12 12:46:49.651,1050.00000112117,42.3118343369572,-71.3879815979369
AB3FBF,2025/08/12 12:46:50.052,1050.00000088821,42.3117270001722,-71.3881972553639
AB3FBF,2025/08/12 12:46:51.015,1050.00000066405,42.3114575088806,-71.3887659339117
AB3FBF,2025/08/12 12:46:51.523,1050.00000048184,42.3113034080629,-71.3890505351623
AB3FBF,2025/08/12 12:46:52.446,1050.00000029485,42.3110448146236,-71.3895895123208
AB3FBF,2025/08/12 12:46:52.886,1050.00000018505,42.3109171557209,-71.389849222713
AB3FBF,2025/08/12 12:46:53.432,1050.00000008977,42.3107678788515,-71.3901640888175
AB3FBF,2025/08/12 12:46:53.844,1050.0000000287,42.3106598749739,-71.3904049905338
AB3FBF,2025/08/12 12:46:54.407,1049.99999996601,42.310501248056,-71.3907281385851
AB3FBF,2025/08/12 12:46:54.928,1049.99999992249,42.3103680581915,-71.3910242372265
AB3FBF,2025/08/12 12:46:55.414,1049.99999989339,42.3102435485833,-71.3913153481493
AB3FBF,2025/08/12 12:46:55.857,1049.99999987592,42.3101208441927,-71.3915943538122
AB3FBF,2025/08/12 12:46:56.966,1049.9999998201,42.3098298378304,-71.3922551692093
AB3FBF,2025/08/12 12:46:57.470,1049.9999998293,42.3096946427482,-71.392569801914
AB3FBF,2025/08/12 12:46:57.985,1049.99999983868,42.3095652919095,-71.3928851333014
AB3FBF,2025/08/12 12:46:58.581,1049.9999998463,42.3094182785635,-71.3932513055812
AB3FBF,2025/08/12 12:46:58.984,1049.99999986279,42.3093249445968,-71.3935026065832
AB3FBF,2025/08/12 12:46:59.417,1049.99999987587,42.3092129154935,-71.3937665711055
AB3FBF,2025/08/12 12:47:00.976,1049.9999998703,42.3088192555917,-71.394707285138
AB3FBF,2025/08/12 12:47:01.553,1049.99999989672,42.3086866535816,-71.3950662123861
AB3FBF,2025/08/12 12:47:01.967,1049.99999991854,42.3085926968488,-71.3953233129528
AB3FBF,2025/08/12 12:47:02.519,1049.99999993528,42.3084634907816,-71.3956423987465
AB3FBF,2025/08/12 12:47:03.078,1056.23826628833,42.3083304695072,-71.3959819753519
AB3FBF,2025/08/12 12:47:03.484,1055.25356995364,42.3082374691121,-71.3962331492198
AB3FBF,2025/08/12 12:47:03.910,1054.45902975195,42.3081391600059,-71.3964956671388
AB3FBF,2025/08/12 12:47:04.437,1053.80644397241,42.3080143657094,-71.396804401961
AB3FBF,2025/08/12 12:47:04.993,1053.19981981374,42.3078806643757,-71.3971423797064
AB3FBF,2025/08/12 12:47:05.418,1052.63258564899,42.3077827207312,-71.3973990269709
AB3FBF,2025/08/12 12:47:05.886,1052.1489569352,42.3076628483891,-71.3976921469527
AB3FBF,2025/08/12 12:47:06.912,1051.65112075724,42.3074134287593,-71.3983053546577
AB3FBF,2025/08/12 12:47:07.321,1051.24469880359,42.3073182644919,-71.3985515312213
AB3FBF,2025/08/12 12:47:07.875,1050.88958389706,42.3071850519574,-71.3988993369827
AB3FBF,2025/08/12 12:47:11.300,1050.05896743416,42.3063496536208,-71.4010117314616
AB3FBF,2025/08/12 12:47:11.718,1049.97531955517,42.3062486396809,-71.4012809302666
AB3FBF,2025/08/12 12:47:12.724,1049.84657179377,42.3060097061653,-71.4018878096749
AB3FBF,2025/08/12 12:47:13.702,1049.78935153953,42.3057787003636,-71.4024953014214
AB3FBF,2025/08/12 12:47:14.166,1049.80872167023,42.3056740498947,-71.4027960791386
AB3FBF,2025/08/12 12:47:14.636,1049.81796618046,42.3055724877161,-71.4030840201707
AB3FBF,2025/08/12 12:47:18.395,1049.77102977938,42.3047522889886,-71.4054585872848
AB3FBF,2025/08/12 12:47:18.826,1049.86981515972,42.3046843524584,-71.4057406457861
AB3FBF,2025/08/12 12:47:25.135,1049.99330348865,42.3035002336548,-71.409761261072
AB3FBF,2025/08/12 12:47:30.184,1050.01234375808,42.3025792090415,-71.4129919454999
AB3FBF,2025/08/12 12:47:33.175,1050.0058936268,42.301946598465,-71.4148862091939
AB3FBF,2025/08/12 12:47:34.793,1050.00239615319,42.3015138934597,-71.4158373012662
AB3FBF,2025/08/12 12:47:53.832,1124.79496924523,42.2930582944215,-71.4187947829214
AB3FBF,2025/08/12 12:47:54.233,1113.25293720727,42.2928664184574,-71.4186056122602
AB3FBF,2025/08/12 12:47:54.694,1119.27731718782,42.2926356657527,-71.4183782718797
AB3FBF,2025/08/12 12:47:55.239,1123.42084166466,42.2924004949497,-71.4181498294888
AB3FBF,2025/08/12 12:47:55.679,1125.86351299876,42.2922136318558,-71.4179577376998
AB3FBF,2025/08/12 12:47:56.168,1127.79293633385,42.2920221067606,-71.4177371466798
AB3FBF,2025/08/12 12:48:18.464,1100.24158653588,42.2937225970587,-71.4071059019355
AB3FBF,2025/08/12 12:48:25.194,1072.77783999858,42.2964294492812,-71.4063516705234
AB3FBF,2025/08/12 12:48:29.228,1072.81868497399,42.2979423078571,-71.4063909722152
AB3FBF,2025/08/12 12:48:29.751,1073.80701193352,42.2980441885275,-71.4065706247977
AB3FBF,2025/08/12 12:48:33.324,1074.48540229019,42.2993157107059,-71.4073524953376
AB3FBF,2025/08/12 12:48:33.786,1074.76120099308,42.2993926690726,-71.4074362694828
AB3FBF,2025/08/12 12:48:36.327,1075.07041164505,42.3000978621674,-71.4082660009529
AB3FBF,2025/08/12 12:48:37.892,1075.12476637857,42.3004609502359,-71.4087832023218
AB3FBF,2025/08/12 12:48:38.839,1075.11784231443,42.3006566012841,-71.4090802255549
AB3FBF,2025/08/12 12:48:41.773,1075.12540622252,42.301265574013,-71.4102109199745
AB3FBF,2025/08/12 12:48:42.328,1063.75343326672,42.3013579888285,-71.4103870967451
AB3FBF,2025/08/12 12:48:42.756,1058.11490493136,42.3014198183565,-71.4105533379355
AB3FBF,2025/08/12 12:48:43.309,1054.11294861234,42.3015214197682,-71.4107721697161
AB3FBF,2025/08/12 12:48:44.922,1048.44396961924,42.3017218161325,-71.4114932353548
AB3FBF,2025/08/12 12:48:45.347,1047.88304209593,42.3017512666308,-71.411684541461
A2009F,2025/08/12 12:57:20.983,1925,42.29708,-71.3089272184685
A2009F,2025/08/12 12:57:23.351,1925,42.2979998400169,-71.3100647202604
A2009F,2025/08/12 12:57:24.331,1925,42.2984027821969,-71.310617483052
A2009F,2025/08/12 12:57:26.801,1925,42.2994141395461,-71.3119942669952
A2009F,2025/08/12 12:57:31.320,1945.28860720303,42.3013317918853,-71.3144934377262
A2009F,2025/08/12 12:57:38.420,1975.06561505223,42.304437431705,-71.3183315741245
A2009F,2025/08/12 12:57:40.931,1977.74340422501,42.3055364664737,-71.319689064758
A2009F,2025/08/12 12:57:41.475,1977.09151352232,42.3057936941414,-71.3199902468715
A2009F,2025/08/12 12:57:42.391,1977.20344033572,42.3061958175521,-71.3204929047611
A2009F,2025/08/12 12:57:42.824,1976.8556935279,42.3063854216936,-71.3207167838783
A2009F,2025/08/12 12:57:44.419,1988.44345170938,42.3070805532034,-71.3215820476515
A2009F,2025/08/12 12:57:44.847,1993.63470915154,42.3072544802612,-71.321823344268
A2009F,2025/08/12 12:57:46.478,2000.67592770093,42.3079518227572,-71.3227221059888
A2009F,2025/08/12 12:57:47.878,2003.73769209136,42.3085449282472,-71.32351169135
A2009F,2025/08/12 12:57:48.364,2003.5154167658,42.308742628662,-71.3237657051423
A2009F,2025/08/12 12:57:49.408,2004.3506443072,42.3091893398724,-71.3243558195177
A2009F,2025/08/12 12:57:49.990,2003.97160945198,42.3094323805109,-71.3246872075243
A2009F,2025/08/12 12:57:50.570,2003.68669738778,42.3096647495776,-71.3250024196227
A2009F,2025/08/12 12:57:51.669,2012.17097150758,42.3101107031297,-71.3256094433605
A2009F,2025/08/12 12:57:52.122,2016.9869160999,42.3102917969805,-71.325859615396
A2009F,2025/08/12 12:57:53.121,2022.33350827264,42.3107171942555,-71.32641710124
A2009F,2025/08/12 12:57:53.713,2024.95706846029,42.3109641095222,-71.3267620789071
A2009F,2025/08/12 12:57:54.189,2026.50407729801,42.3111719173978,-71.3270216154138
A2009F,2025/08/12 12:57:54.787,2028.00342200891,42.31143764815,-71.3273643274462
A2009F,2025/08/12 12:57:56.881,2031.78084746473,42.3123485453969,-71.3285131864674
A2009F,2025/08/12 12:57:57.391,2030.41913267378,42.3125751517088,-71.3287972352904
A2009F,2025/08/12 12:57:57.866,2029.50428013666,42.3127633351831,-71.3290377872575
A2009F,2025/08/12 12:57:58.403,2035.98356358904,42.3129948715121,-71.3293262329767
A2009F,2025/08/12 12:57:58.918,2040.9166150971,42.3132252336323,-71.329609326028
A2009F,2025/08/12 12:57:59.426,2044.73348704654,42.3134364829121,-71.32988891151
A2009F,2025/08/12 12:57:59.955,2047.78692330924,42.3136620881742,-71.330159661888
A2009F,2025/08/12 12:58:00.410,2049.89393477467,42.3138660552232,-71.3304057607517
A2009F,2025/08/12 12:58:00.948,2051.79801527849,42.314103605499,-71.3306909136297
A2009F,2025/08/12 12:58:01.434,2053.05122539406,42.3143120846552,-71.3309424799338
A2009F,2025/08/12 12:58:01.903,2053.91888878007,42.3145184357393,-71.3312059878709
A2009F,2025/08/12 12:58:02.462,2054.76975965012,42.3147625760906,-71.3315011332929
A2009F,2025/08/12 12:58:03.026,2055.30237121621,42.3150072831968,-71.3318047174231
A2009F,2025/08/12 12:58:03.462,2055.29934277987,42.3151940790231,-71.3320260974055
A2009F,2025/08/12 12:58:03.992,2055.40741713928,42.3154366866367,-71.3323109795403
A2009F,2025/08/12 12:58:04.466,2055.2686699577,42.3156331517758,-71.3325673687093
A2009F,2025/08/12 12:58:05.029,2055.18715574671,42.3158806372058,-71.3328763521114
A2009F,2025/08/12 12:58:05.583,2054.96035650772,42.3161204906293,-71.3331857911307
A2009F,2025/08/12 12:58:06.061,2054.57398619908,42.3163224736169,-71.3334315696723
A2009F,2025/08/12 12:58:06.605,2059.49881243274,42.3165672674066,-71.3337413071423
A2009F,2025/08/12 12:58:07.072,2063.57174509989,42.3167700119015,-71.3340079942031
A2009F,2025/08/12 12:58:07.533,2066.99613189586,42.3169672790736,-71.3342508170918
A2009F,2025/08/12 12:58:08.450,2071.31492235584,42.3173535050002,-71.3347462606157
A2009F,2025/08/12 12:58:08.925,2073.51927905032,42.3175557193556,-71.3350153551607
A2009F,2025/08/12 12:58:09.447,2075.40632534596,42.3177711968311,-71.335303052742
A2009F,2025/08/12 12:58:09.968,2076.86739772012,42.3179841764403,-71.3355912550866
A2009F,2025/08/12 12:58:10.403,2077.7409129048,42.3181699148797,-71.3358292594437
A2009F,2025/08/12 12:58:10.980,2078.74766067349,42.3184262145251,-71.3361640077188
A2009F,2025/08/12 12:58:11.516,2079.32537523653,42.3186542452548,-71.3364652627649
A2009F,2025/08/12 12:58:11.970,2079.50625678373,42.3188433557559,-71.3366994549426
A2009F,2025/08/12 12:58:12.448,2079.62267461253,42.3190367306833,-71.3369670022399
A2009F,2025/08/12 12:58:12.903,2079.59087106263,42.319233035958,-71.3372178521769
A2009F,2025/08/12 12:58:13.498,2084.89887703031,42.3194814722187,-71.337561290564
A2009F,2025/08/12 12:58:13.983,2089.21259786734,42.3196941054815,-71.3378413555443
A2009F,2025/08/12 12:58:14.533,2093.09539459577,42.3199169927711,-71.3381508078261
A2009F,2025/08/12 12:58:14.953,2095.87930389742,42.3200877955061,-71.3383744424144
A2009F,2025/08/12 12:58:15.466,2098.50816388081,42.3202944308092,-71.3386533182311
A2009F,2025/08/12 12:58:15.885,2100.30705609111,42.3204732537617,-71.3388921764869
A2009F,2025/08/12 12:58:16.349,2101.91247342316,42.3206661046973,-71.3391524893347
A2009F,2025/08/12 12:58:16.812,2103.16882925026,42.3208634162481,-71.3394067668032
A2009F,2025/08/12 12:58:17.391,2104.47093416621,42.3211050413287,-71.3397255449084
A2009F,2025/08/12 12:58:17.822,2104.96051215609,42.3212873476044,-71.3399688932721
A2009F,2025/08/12 12:58:18.268,2105.32307966806,42.3214764768248,-71.3402030619386
A2009F,2025/08/12 12:58:18.705,2105.50783535704,42.3216631594234,-71.3404517089727
A2009F,2025/08/12 12:58:19.218,2105.72397789437,42.3218853893745,-71.3407369869106
A2009F,2025/08/12 12:58:19.639,2105.59225172361,42.3220681605571,-71.340961564215
A2009F,2025/08/12 12:58:20.098,2105.46631533591,42.3222647563927,-71.3412164679968
A2009F,2025/08/12 12:58:20.670,2105.41090427255,42.3225052195085,-71.3415258730372
A2009F,2025/08/12 12:58:21.148,2109.96990479999,42.3227114423162,-71.3417688430104
A2009F,2025/08/12 12:58:21.719,2114.24017110289,42.3229677602867,-71.342083731026
A2009F,2025/08/12 12:58:22.224,2117.75410344653,42.3231885402333,-71.3423541106205
A2009F,2025/08/12 12:58:22.701,2120.63114438539,42.3233979926219,-71.342607309999
A2009F,2025/08/12 12:58:23.285,2123.38089079091,42.3236582085109,-71.3429389272899
A2009F,2025/08/12 12:58:23.836,2125.49894776694,42.3238971643519,-71.3432373678371
A2009F,2025/08/12 12:58:24.343,2127.02384644957,42.3241112311146,-71.3435011835883
A2009F,2025/08/12 12:58:24.926,2128.40112050603,42.3243647147635,-71.3438066381132
